framework,ncpu,iter,elapsed,flops
mpi-bulk,192,262144,0.703325,9160009000000.0
mpi-bulk,192,2097152,11.38805,4525762000000.0
mpi-bulk,192,16777216,58.55031,7042096000000.0
mpi-bulk,192,64,0.0258752,61261440000.0
mpi-bulk,192,512,0.02963878,424956800000.0
mpi-bulk,192,4096,0.03736731,2694215000000.0
mpi-bulk,192,32768,0.1702824,4729313000000.0
mpi-bulk,192,262144,0.6993961,9211465000000.0
mpi-bulk,192,2097152,12.70362,4057082000000.0
mpi-bulk,192,16777216,58.20935,7083345000000.0
mpi-bulk,192,64,0.02481988,63866220000.0
mpi-bulk,192,512,0.02773617,454107300000.0
mpi-bulk,192,4096,0.03439521,2927023000000.0
mpi-bulk,192,32768,0.1135927,7089527000000.0
mpi-bulk,192,262144,0.7077498,9102741000000.0
mpi-bulk,192,2097152,11.09897,4643641000000.0
mpi-bulk,192,16777216,58.52032,7045705000000.0
mpi-bulk,192,64,0.02682715,59087600000.0
mpi-bulk,192,512,0.02844181,442840900000.0
mpi-bulk,192,4096,0.0401197,2509380000000.0
mpi-bulk,192,32768,0.1118582,7199460000000.0
mpi-bulk,192,262144,0.7375321,8735163000000.0
mpi-bulk,192,2097152,13.58228,3794623000000.0
mpi-bulk,192,16777216,59.28516,6954808000000.0
mpi-bulk,192,64,0.02814354,56323820000.0
mpi-bulk,192,512,0.02855888,441025800000.0
mpi-bulk,192,4096,0.03706187,2716419000000.0
mpi-bulk,192,32768,0.1159225,6947046000000.0
mpi-bulk,192,262144,0.7119639,9048862000000.0
mpi-bulk,192,2097152,13.65494,3774430000000.0
mpi-bulk,192,16777216,58.81813,7010030000000.0
mpi-bulk,192,64,0.02747463,57695110000.0
mpi-bulk,192,512,0.02779304,453178200000.0
mpi-bulk,192,4096,0.03736909,2694087000000.0
mpi-bulk,192,32768,0.1149743,7004335000000.0
mpi-bulk,192,262144,0.7113977,9056064000000.0
mpi-bulk,192,2097152,12.62913,4081011000000.0
mpi-bulk,192,16777216,58.53685,7043715000000.0
mpi-bulk,192,64,0.02805461,56502380000.0
mpi-bulk,192,512,0.02850313,441888300000.0
mpi-bulk,192,4096,0.0379844,2650445000000.0
mpi-bulk,192,32768,0.1142846,7046606000000.0
mpi-bulk,192,262144,0.7122416,9045334000000.0
mpi-bulk,192,2097152,11.61312,4438053000000.0
mpi-bulk,192,16777216,59.88335,6885334000000.0
mpi-bulk,192,64,0.02933746,54031670000.0
mpi-bulk,192,512,0.02686869,468768600000.0
mpi-bulk,192,4096,0.03714237,2710532000000.0
mpi-bulk,192,32768,0.1151474,6993805000000.0
mpi-bulk,192,262144,0.7511381,8576935000000.0
mpi-bulk,192,2097152,12.35176,4172654000000.0
mpi-bulk,192,16777216,58.43635,7055829000000.0
mpi-bulk,192,64,0.0264391,59954830000.0
mpi-bulk,192,512,0.02817068,447103200000.0
mpi-bulk,192,4096,0.03738237,2693130000000.0
mpi-bulk,192,32768,0.1153022,6984417000000.0
mpi-bulk,192,262144,0.7070465,9111795000000.0
mpi-bulk,192,2097152,12.3598,4169939000000.0
mpi-bulk,192,16777216,58.49306,7048988000000.0
mpi-bulk,192,64,0.02644693,59937100000.0
mpi-bulk,192,512,0.02801351,449611600000.0
mpi-bulk,192,4096,0.03974394,2533105000000.0
mpi-bulk,192,32768,0.1110574,7251372000000.0
mpi-bulk,192,262144,0.7053444,9133783000000.0
mpi-bulk,192,2097152,12.42727,4147301000000.0
mpi-bulk,192,16777216,59.96963,6875427000000.0
mpi-bulk,192,64,0.03241632,48899810000.0
mpi-bulk,192,512,0.02856128,440988600000.0
mpi-bulk,192,4096,0.04041594,2490987000000.0
mpi-bulk,192,32768,0.1147389,7018709000000.0
mpi-bulk,192,262144,0.7319694,8801547000000.0
mpi-bulk,192,2097152,13.82555,3727852000000.0
mpi-bulk,192,16777216,59.39577,6941856000000.0
mpi-bulk,192,64,0.02830066,56011140000.0
mpi-bulk,192,512,0.02867319,439267500000.0
mpi-bulk,192,4096,0.0389252,2586386000000.0
mpi-bulk,192,32768,0.1123068,7170703000000.0
mpi-bulk,192,262144,0.6976588,9234404000000.0
mpi-bulk,192,2097152,13.41507,3841919000000.0
mpi-bulk,192,16777216,59.50041,6929648000000.0
mpi-bulk,192,64,0.02664737,59486250000.0
mpi-bulk,192,512,0.02937154,428823300000.0
mpi-bulk,192,4096,0.03857448,2609901000000.0
mpi-bulk,192,32768,0.1118963,7197009000000.0
mpi-bulk,192,262144,0.6971646,9240951000000.0
mpi-bulk,192,2097152,14.17061,3637078000000.0
mpi-bulk,192,16777216,58.53224,7044269000000.0
mpi-bulk,192,64,0.02757861,57477590000.0
mpi-bulk,192,512,0.027635,455769900000.0
mpi-bulk,192,4096,0.04144548,2429109000000.0
mpi-bulk,192,32768,0.1127911,7139914000000.0
mpi-bulk,192,262144,0.7093978,9081595000000.0
mpi-bulk,192,2097152,12.6147,4085681000000.0
mpi-bulk,192,16777216,60.23885,6844701000000.0
mpi-bulk,192,64,0.03180245,49843710000.0
mpi-bulk,192,512,0.03092709,407254600000.0
mpi-bulk,192,4096,0.03991365,2522335000000.0
mpi-bulk,192,32768,0.113231,7112175000000.0
mpi-bulk,192,262144,0.7051569,9136212000000.0
mpi-bulk,192,2097152,10.58693,4868230000000.0
mpi-bulk,192,16777216,57.90024,7121160000000.0
mpi-bulk,384,64,0.05795107,54706570000.0
mpi-bulk,384,512,0.05422736,464533000000.0
mpi-bulk,384,4096,0.06947551,2898160000000.0
mpi-bulk,384,32768,0.109459,14714520000000.0
mpi-bulk,384,262144,0.6984506,18447870000000.0
mpi-bulk,384,2097152,5.529904,18640330000000.0
mpi-bulk,384,16777216,46.15926,17864970000000.0
mpi-bulk,384,64,0.02786207,113785700000.0
mpi-bulk,384,512,0.02946757,854851700000.0
mpi-bulk,384,4096,0.03815683,5276937000000.0
mpi-bulk,384,32768,0.1174821,13709640000000.0
mpi-bulk,384,262144,0.7173655,17961450000000.0
mpi-bulk,384,2097152,6.05252,17030800000000.0
mpi-bulk,384,16777216,45.16197,18259470000000.0
mpi-bulk,384,64,0.04409094,71903750000.0
mpi-bulk,384,512,0.07560835,333169600000.0
mpi-bulk,384,4096,0.06724998,2994070000000.0
mpi-bulk,384,32768,0.1580665,10189620000000.0
mpi-bulk,384,262144,0.7484258,17216040000000.0
mpi-bulk,384,2097152,7.107096,14503710000000.0
mpi-bulk,384,16777216,43.46002,18974540000000.0
mpi-bulk,384,64,0.0448505,70686030000.0
mpi-bulk,384,512,0.03186693,790487200000.0
mpi-bulk,384,4096,0.05308591,3792931000000.0
mpi-bulk,384,32768,0.1417934,11359040000000.0
mpi-bulk,384,262144,0.7662248,16816120000000.0
mpi-bulk,384,2097152,5.541445,18601510000000.0
mpi-bulk,384,16777216,44.04565,18722250000000.0
mpi-bulk,384,64,0.03069699,103277300000.0
mpi-bulk,384,512,0.04029208,625194700000.0
mpi-bulk,384,4096,0.1337843,1505043000000.0
mpi-bulk,384,32768,0.2176797,7399114000000.0
mpi-bulk,384,262144,0.7817673,16481790000000.0
mpi-bulk,384,2097152,5.551607,18567460000000.0
mpi-bulk,384,16777216,45.13744,18269400000000.0
mpi-non,48,64,0.002152374,184116700000.0
mpi-non,48,512,0.003170962,993011000000.0
mpi-non,48,4096,0.01236251,2035904000000.0
mpi-non,48,32768,0.08467514,2377672000000.0
mpi-non,48,262144,0.663755,2426522000000.0
mpi-non,48,2097152,5.301925,2430231000000.0
mpi-non,48,16777216,43.06333,2393666000000.0
mpi-non,48,64,0.002110235,187793300000.0
mpi-non,48,512,0.003255742,967152800000.0
mpi-non,48,4096,0.01222621,2058602000000.0
mpi-non,48,32768,0.08987041,2240222000000.0
mpi-non,48,262144,0.6632789,2428263000000.0
mpi-non,48,2097152,5.283424,2438741000000.0
mpi-non,48,16777216,42.3787,2432336000000.0
mpi-non,48,64,0.002358493,168025900000.0
mpi-non,48,512,0.003257105,966748100000.0
mpi-non,48,4096,0.0122097,2061386000000.0
mpi-non,48,32768,0.08477617,2374838000000.0
mpi-non,48,262144,0.6632013,2428547000000.0
mpi-non,48,2097152,5.322441,2420864000000.0
mpi-non,48,16777216,42.30916,2436333000000.0
mpi-non,48,64,0.002126736,186336200000.0
mpi-non,48,512,0.003305346,952638500000.0
mpi-non,48,4096,0.01230718,2045057000000.0
mpi-non,48,32768,0.08457384,2380519000000.0
mpi-non,48,262144,0.6649363,2422211000000.0
mpi-non,48,2097152,5.285095,2437971000000.0
mpi-non,48,16777216,42.33195,2435021000000.0
mpi-non,48,64,0.002172352,182423500000.0
mpi-non,48,512,0.003237127,972714400000.0
mpi-non,48,4096,0.01220219,2062653000000.0
mpi-non,48,32768,0.08658388,2325256000000.0
mpi-non,48,262144,0.663174,2428647000000.0
mpi-non,48,2097152,5.291428,2435052000000.0
mpi-non,48,16777216,42.33635,2434768000000.0
mpi-non,96,64,0.002311195,342929100000.0
mpi-non,96,512,0.003407061,1848397000000.0
mpi-non,96,4096,0.01367756,3680320000000.0
mpi-non,96,32768,0.08532144,4719322000000.0
mpi-non,96,262144,0.7548987,4267104000000.0
mpi-non,96,2097152,5.314194,4849242000000.0
mpi-non,96,16777216,42.40538,4861611000000.0
mpi-non,96,64,0.002461215,322026300000.0
mpi-non,96,512,0.003300689,1907965000000.0
mpi-non,96,4096,0.01270807,3961089000000.0
mpi-non,96,32768,0.08535693,4717360000000.0
mpi-non,96,262144,0.7172389,4491155000000.0
mpi-non,96,2097152,5.343624,4822534000000.0
mpi-non,96,16777216,43.92686,4693220000000.0
mpi-non,96,64,0.002618681,302662300000.0
mpi-non,96,512,0.003527716,1785178000000.0
mpi-non,96,4096,0.01253048,4017227000000.0
mpi-non,96,32768,0.08495774,4739525000000.0
mpi-non,96,262144,0.6668679,4830390000000.0
mpi-non,96,2097152,5.305133,4857524000000.0
mpi-non,96,16777216,42.38508,4863939000000.0
mpi-non,96,64,0.002531794,313049200000.0
mpi-non,96,512,0.003463884,1818075000000.0
mpi-non,96,4096,0.01244508,4044795000000.0
mpi-non,96,32768,0.08522962,4724406000000.0
mpi-non,96,262144,0.6647873,4845507000000.0
mpi-non,96,2097152,5.328602,4836130000000.0
mpi-non,96,16777216,42.97159,4797552000000.0
mpi-non,96,64,0.002545236,311395900000.0
mpi-non,96,512,0.003681287,1710706000000.0
mpi-non,96,4096,0.01256546,4006043000000.0
mpi-non,96,32768,0.08524195,4723723000000.0
mpi-non,96,262144,0.6855029,4699078000000.0
mpi-non,96,2097152,5.31838,4845425000000.0
mpi-non,96,16777216,43.07382,4786165000000.0
mpi-non,192,64,0.00250201,633551400000.0
mpi-non,192,512,0.003537605,3560375000000.0
mpi-non,192,4096,0.01266957,7946254000000.0
mpi-non,192,32768,0.08564882,9402566000000.0
mpi-non,192,262144,0.6649107,9689216000000.0
mpi-non,192,2097152,5.331348,9667278000000.0
mpi-non,192,16777216,42.97274,9594847000000.0
mpi-non,192,64,0.002674133,592772300000.0
mpi-non,192,512,0.003597157,3501432000000.0
mpi-non,192,4096,0.01302857,7727293000000.0
mpi-non,192,32768,0.1071089,7518694000000.0
mpi-non,192,262144,0.6729499,9573467000000.0
mpi-non,192,2097152,5.408376,9529592000000.0
mpi-non,192,16777216,43.06812,9573598000000.0
mpi-non,192,64,0.002623819,604139200000.0
mpi-non,192,512,0.004222401,2982947000000.0
mpi-non,192,4096,0.02507694,4014668000000.0
mpi-non,192,32768,0.08733892,9220616000000.0
mpi-non,192,262144,0.6786583,9492942000000.0
mpi-non,192,2097152,5.349787,9633957000000.0
mpi-non,192,16777216,42.96416,9596764000000.0
mpi-non,192,64,0.002453759,646009700000.0
mpi-non,192,512,0.003618898,3480397000000.0
mpi-non,192,4096,0.01304304,7718720000000.0
mpi-non,192,32768,0.08708662,9247329000000.0
mpi-non,192,262144,0.73244,8795892000000.0
mpi-non,192,2097152,5.415316,9517379000000.0
mpi-non,192,16777216,43.20607,9543030000000.0
mpi-non,192,64,0.00263489,601600800000.0
mpi-non,192,512,0.003569145,3528912000000.0
mpi-non,192,4096,0.01282215,7851695000000.0
mpi-non,192,32768,0.08567236,9399982000000.0
mpi-non,192,262144,0.6716755,9591631000000.0
mpi-non,192,2097152,5.409091,9528333000000.0
mpi-non,192,16777216,43.09641,9567314000000.0
mpi-non,384,64,0.007508548,422226000000.0
mpi-non,384,512,0.004559436,5524894000000.0
mpi-non,384,4096,0.01272522,15822990000000.0
mpi-non,384,32768,0.08863403,18171770000000.0
mpi-non,384,262144,0.7345613,17540980000000.0
mpi-non,384,2097152,5.344759,19286040000000.0
mpi-non,384,16777216,42.3814,19457440000000.0
mpi-non,384,64,0.002596431,1221024000000.0
mpi-non,384,512,0.003683998,6837789000000.0
mpi-non,384,4096,0.0288098,6988982000000.0
mpi-non,384,32768,0.09771546,16482930000000.0
mpi-non,384,262144,0.6843541,18827860000000.0
mpi-non,384,2097152,5.416915,19029140000000.0
mpi-non,384,16777216,43.60852,18909920000000.0
mpi-non,384,64,0.006561493,483168100000.0
mpi-non,384,512,0.004861331,5181791000000.0
mpi-non,384,4096,0.01866792,10785950000000.0
mpi-non,384,32768,0.09347602,17230490000000.0
mpi-non,384,262144,0.7392698,17429260000000.0
mpi-non,384,2097152,5.35131,19262430000000.0
mpi-non,384,16777216,43.61994,18904970000000.0
mpi-non,384,64,0.002713679,1168268000000.0
mpi-non,384,512,0.0036918,6823338000000.0
mpi-non,384,4096,0.01272916,15818100000000.0
mpi-non,384,32768,0.1002248,16070250000000.0
mpi-non,384,262144,0.7000143,18406660000000.0
mpi-non,384,2097152,5.34909,19270430000000.0
mpi-non,384,16777216,42.84031,19249010000000.0
mpi-non,384,64,0.008106215,391095500000.0
mpi-non,384,512,0.003564223,7067571000000.0
mpi-non,384,4096,0.01289314,15616930000000.0
mpi-non,384,32768,0.1240934,12979240000000.0
mpi-non,384,262144,0.6660747,19344570000000.0
mpi-non,384,2097152,5.346248,19280670000000.0
mpi-openmp,48,64,0.02744107,14441420000.0
mpi-openmp,48,512,0.02808325,112123800000.0
mpi-openmp,48,4096,0.0345647,728167600000.0
mpi-openmp,48,32768,0.1073775,1874971000000.0
mpi-openmp,48,262144,0.6872198,2343669000000.0
mpi-openmp,48,2097152,5.313572,2424905000000.0
mpi-openmp,48,16777216,42.3769,2432439000000.0
mpi-openmp,48,64,0.02865593,13829180000.0
mpi-openmp,48,512,0.02848598,110538600000.0
mpi-openmp,48,4096,0.03436709,732354500000.0
mpi-openmp,48,32768,0.1054527,1909194000000.0
mpi-openmp,48,262144,0.6878188,2341628000000.0
mpi-openmp,48,2097152,5.373277,2397960000000.0
mpi-openmp,48,16777216,42.36422,2433167000000.0
mpi-openmp,48,64,0.02742781,14448400000.0
mpi-openmp,48,512,0.02818023,111737900000.0
mpi-openmp,48,4096,0.03820017,658868800000.0
mpi-openmp,48,32768,0.1080099,1863993000000.0
mpi-openmp,48,262144,0.6876921,2342059000000.0
mpi-openmp,48,2097152,5.336179,2414631000000.0
mpi-openmp,48,16777216,42.40854,2430624000000.0
mpi-openmp,48,64,0.02793107,14188070000.0
mpi-openmp,48,512,0.02936931,107214000000.0
mpi-openmp,48,4096,0.03771323,667375700000.0
mpi-openmp,48,32768,0.1093054,1841900000000.0
mpi-openmp,48,262144,0.6978511,2307965000000.0
mpi-openmp,48,2097152,5.328752,2417997000000.0
mpi-openmp,48,16777216,42.41998,2429969000000.0
mpi-openmp,48,64,0.02715299,14594640000.0
mpi-openmp,48,512,0.02958278,106440300000.0
mpi-openmp,48,4096,0.03701814,679907100000.0
mpi-openmp,48,32768,0.1075072,1872709000000.0
mpi-openmp,48,262144,0.6896112,2335542000000.0
mpi-openmp,48,2097152,5.395035,2388290000000.0
mpi-openmp,48,16777216,43.52767,2368131000000.0
mpi-openmp,96,64,0.02772495,28587110000.0
mpi-openmp,96,512,0.02976572,211572200000.0
mpi-openmp,96,4096,0.03598298,1398933000000.0
mpi-openmp,96,32768,0.1085913,3708025000000.0
mpi-openmp,96,262144,0.6904062,4665705000000.0
mpi-openmp,96,2097152,5.399133,4772954000000.0
mpi-openmp,96,16777216,42.5446,4845701000000.0
mpi-openmp,96,64,0.02749346,28827800000.0
mpi-openmp,96,512,0.03047049,206678600000.0
mpi-openmp,96,4096,0.03674698,1369848000000.0
mpi-openmp,96,32768,0.1083261,3717102000000.0
mpi-openmp,96,262144,0.6914851,4658425000000.0
mpi-openmp,96,2097152,5.389226,4781728000000.0
